164647 particles, 77640 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
1019 73674 149760 1.561493e-01 2.382165e+02 434 1 2.382165e+02 434 1.191849 3.72e-01
1020 69253 131850 5.723145e-01 2.673606e+01 68 1 2.673606e+01 68 1.191814 3.72e-01
1021 72337 142889 4.247575e-01 5.019944e+01 106 1 5.019944e+01 106 1.190655 3.74e-01
1022 25964 33356 7.218327e-01 5.465121e+00 19 1 5.465121e+00 19 1.190432 3.74e-01
1023 73862 150750 3.424537e+00 7.437032e-01 6 1 7.437032e-01 6 1.190295 3.75e-01
1024 32242 41796 1.526939e+01 1.899252e-01 4 1 1.899252e-01 4 1.190235 3.75e-01
1025 74017 152288 2.534258e+00 1.033534e+00 6 1 1.033534e+00 6 1.189440 3.76e-01
1026 75625 159647 3.135433e-01 1.063353e+02 164 1 1.063353e+02 164 1.189251 3.77e-01
1027 53451 96798 3.778273e-01 2.467904e+01 64 1 2.467904e+01 64 1.189144 3.77e-01
1028 8326 11019 4.831030e-01 3.825946e+01 97 1 3.825946e+01 97 1.189124 3.77e-01
1029 6166 7595 1.711873e+00 3.947296e+00 14 1 3.947296e+00 14 1.189107 3.77e-01
1030 42504 61202 8.002915e-01 1.570418e+01 48 1 1.570418e+01 48 1.188170 3.79e-01
1031 52559 94192 2.357007e-01 1.045841e+02 154 1 1.045841e+02 154 1.187807 3.79e-01
1032 39798 52933 2.785641e-01 2.170531e+01 30 1 2.170531e+01 30 1.187797 3.79e-01
1033 41080 55805 8.769968e-01 7.701094e+00 27 1 7.701094e+00 27 1.187724 3.80e-01
1034 64967 118936 3.788990e+00 4.068734e-01 4 1 4.068734e-01 4 1.187360 3.80e-01
1035 55330 100397 3.795307e-01 3.338164e+01 88 1 3.338164e+01 88 1.186925 3.81e-01
1036 47503 77694 5.667731e-01 1.199352e+01 36 1 1.199352e+01 36 1.184251 3.87e-01
1037 65289 119699 4.475577e-01 1.827879e+01 29 1 1.827879e+01 29 1.183825 3.87e-01
1038 51174 90676 8.863461e-01 3.403700e+00 15 1 3.403700e+00 15 1.183293 3.89e-01
1039 46649 74877 3.819412e-01 1.254911e+01 25 1 1.254911e+01 25 1.181909 3.91e-01
1040 47922 79233 9.340005e-01 9.032580e+00 30 1 9.032580e+00 30 1.181893 3.91e-01
1041 65695 120957 4.167726e-01 1.189105e+01 25 1 1.189105e+01 25 1.181731 3.92e-01
1042 27303 35269 2.980393e+00 8.411756e-01 6 1 8.411756e-01 6 1.181208 3.93e-01
1043 47819 78837 6.085879e-01 1.604242e+01 47 1 1.604242e+01 47 1.180013 3.95e-01
1044 65294 119737 5.203437e-01 8.628352e+00 16 1 8.628352e+00 16 1.179261 3.97e-01
1045 52035 92842 3.379959e+00 5.418271e-01 3 1 5.418271e-01 3 1.179089 3.97e-01
1046 68098 126454 7.456499e-01 2.424102e+00 10 1 2.424102e+00 10 1.178714 3.98e-01
1047 42481 61009 3.871061e-01 3.358652e+01 94 1 3.358652e+01 94 1.177789 4.00e-01
1048 72204 142181 6.134305e-01 1.488810e+01 42 1 1.488810e+01 42 1.177597 4.00e-01
1049 74224 153795 3.322218e-01 7.286024e+01 162 1 7.286024e+01 162 1.177522 4.00e-01
1050 55651 101364 8.843553e-01 1.359613e+01 84 1 1.359613e+01 84 1.177392 4.01e-01
1051 71399 137652 2.968448e-01 3.615816e+01 44 1 3.615816e+01 44 1.175041 4.06e-01
1052 48679 81067 2.452419e-01 1.206573e+02 274 1 1.206573e+02 274 1.173887 4.08e-01
1053 55147 99902 1.550206e+00 2.491391e+00 18 1 2.491391e+00 18 1.173200 4.10e-01
1054 28259 37001 2.052631e+00 9.717066e-01 4 1 9.717066e-01 4 1.173106 4.10e-01
1055 65176 119383 3.437195e-01 1.212480e+01 23 1 1.212480e+01 23 1.170900 4.14e-01
1056 42182 59498 5.238488e-01 4.029487e+01 190 1 4.029487e+01 190 1.170837 4.15e-01
1057 73169 147211 4.333560e-01 1.942261e+01 36 1 1.942261e+01 36 1.170000 4.16e-01
1058 69290 132072 2.033206e+00 1.140789e+00 11 1 1.140789e+00 11 1.169309 4.18e-01
1059 55551 101029 7.757460e-01 6.680175e+00 15 1 6.680175e+00 15 1.168172 4.20e-01
1060 47556 77897 4.160327e-01 4.029423e+01 110 1 4.029423e+01 110 1.167722 4.21e-01
1061 42043 58760 9.863548e-01 1.563941e+01 64 1 1.563941e+01 64 1.167369 4.22e-01
1062 41684 57325 8.430936e-01 5.310119e+00 16 1 5.310119e+00 16 1.166213 4.25e-01
1063 7784 10151 3.578653e-01 2.936625e+01 83 1 2.936625e+01 83 1.166151 4.25e-01
1064 21222 26759 4.858212e+00 3.588556e-01 5 1 3.588556e-01 5 1.165662 4.26e-01
1065 42007 58608 8.941877e-01 1.696837e+01 57 1 1.696837e+01 57 1.164890 4.28e-01
1066 49656 85309 9.202397e-01 3.876877e+00 9 1 3.876877e+00 9 1.164205 4.29e-01
1067 45836 71545 2.270979e+00 1.074185e+00 3 1 1.074185e+00 3 1.163756 4.30e-01
1068 49398 84410 7.468319e+00 1.551205e-01 2 1 1.551205e-01 2 1.162751 4.32e-01
1069 64313 115550 2.203995e-01 1.098208e+02 128 1 1.098208e+02 128 1.162404 4.33e-01
1070 51024 90097 1.587103e+00 1.540828e+00 7 1 1.540828e+00 7 1.162001 4.34e-01
1071 9491 13038 3.090253e+00 1.296722e+00 11 1 1.296722e+00 11 1.160084 4.39e-01
1072 40602 54640 5.036070e-01 1.096680e+01 43 1 1.096680e+01 43 1.158439 4.42e-01
1073 63886 113394 3.234937e-01 2.508117e+01 91 1 2.508117e+01 91 1.157541 4.44e-01
1074 66145 122451 1.808421e+00 2.534421e+00 14 1 2.534421e+00 14 1.157370 4.45e-01
1075 75705 160769 5.094668e-01 2.181618e+01 49 1 2.181618e+01 49 1.155547 4.49e-01
1076 43626 64975 6.215582e-01 2.262803e+01 76 1 2.262803e+01 76 1.155389 4.49e-01
1077 45525 70589 5.633867e-01 3.471615e+01 123 1 3.471615e+01 123 1.155387 4.49e-01
1078 39662 52641 3.446466e-01 2.938209e+01 82 1 2.938209e+01 82 1.153128 4.55e-01
1079 12885 17476 1.612126e+00 2.158262e+00 8 1 2.158262e+00 8 1.152900 4.55e-01
1080 41449 56637 4.860337e-01 8.193930e+01 260 1 8.193930e+01 260 1.152214 4.57e-01
1081 12126 16470 7.400267e-01 7.367244e+00 31 1 7.367244e+00 31 1.152203 4.57e-01
1082 52696 94624 7.493530e-01 1.180707e+01 29 1 1.180707e+01 29 1.151536 4.58e-01
1083 53125 95795 1.626425e+00 2.510340e+00 16 1 2.510340e+00 16 1.150811 4.60e-01
1084 69025 130638 2.593863e+00 5.619634e-01 4 1 5.619634e-01 4 1.150612 4.61e-01
1085 74518 155244 2.124845e-01 1.268777e+02 220 1 1.268777e+02 220 1.150396 4.61e-01
1086 68119 126661 1.479958e-01 3.758828e+02 568 1 3.758828e+02 568 1.149712 4.63e-01
1087 56851 104751 4.881433e-01 7.899205e+00 32 1 7.899205e+00 32 1.147635 4.68e-01
1088 52637 94416 9.372189e-01 4.487927e+00 15 1 4.487927e+00 15 1.146287 4.71e-01
1089 55271 100244 3.281239e-01 1.870911e+01 29 1 1.870911e+01 29 1.144706 4.75e-01
1090 49395 84372 3.312045e-01 3.505119e+01 64 1 3.505119e+01 64 1.144687 4.75e-01
1091 49993 87043 1.276864e+00 2.300872e+00 14 1 2.300872e+00 14 1.144503 4.75e-01
1092 52795 94986 2.616079e-01 5.896494e+01 89 1 5.896494e+01 89 1.144470 4.76e-01
1093 11838 16070 1.943044e+00 8.494968e-01 3 1 8.494968e-01 3 1.144026 4.77e-01
1094 73588 149635 6.329149e-01 1.681782e+01 80 1 1.681782e+01 80 1.143624 4.78e-01
1095 67198 124211 9.503834e-01 5.016981e+00 17 1 5.016981e+00 17 1.142392 4.81e-01
1096 55965 102029 7.493376e-01 8.175051e+00 25 1 8.175051e+00 25 1.142282 4.81e-01
1097 44422 66724 2.960503e-01 1.320307e+02 217 1 1.320307e+02 217 1.141949 4.82e-01
1098 77619 164571 2.030918e+00 1.455519e+00 10 1 1.455519e+00 10 1.141901 4.82e-01
1099 47278 76522 4.959146e-01 1.855732e+01 38 1 1.855732e+01 38 1.141085 4.84e-01
1100 43853 65735 4.198997e-01 7.135104e+00 11 1 7.135104e+00 11 1.140994 4.84e-01
1101 75619 159586 3.960820e+00 5.632735e-01 5 1 5.632735e-01 5 1.140398 4.86e-01
1102 7940 10368 9.594694e-01 1.375969e+00 2 1 1.375969e+00 2 1.138995 4.89e-01
1103 51092 90353 5.178824e-01 1.519908e+01 25 1 1.519908e+01 25 1.138461 4.91e-01
1104 50120 87327 4.006060e-01 1.995919e+01 37 1 1.995919e+01 37 1.137604 4.93e-01
1105 74564 155891 4.424037e-01 4.383341e+01 89 1 4.383341e+01 89 1.137373 4.93e-01
1106 22168 28081 9.167797e+00 3.187402e-01 7 1 3.187402e-01 7 1.137139 4.94e-01
1107 44973 68750 2.119422e-01 8.299891e+01 116 1 8.299891e+01 116 1.136928 4.95e-01
1108 69931 133896 5.776768e-01 2.208090e+01 53 1 2.208090e+01 53 1.136885 4.95e-01
1109 69152 131016 6.445183e-01 8.668223e+00 14 1 8.668223e+00 14 1.136167 4.96e-01
1110 46084 72192 5.013120e-01 2.517631e+01 80 1 2.517631e+01 80 1.135137 4.99e-01
1111 71820 139860 6.348396e-01 8.060623e+00 23 1 8.060623e+00 23 1.134350 5.01e-01
1113 65415 120037 3.454685e-01 1.107148e+02 219 1 1.107148e+02 219 1.133419 5.04e-01
1114 67825 125533 2.258856e+00 2.451463e+00 21 1 2.451463e+00 21 1.133363 5.04e-01
1115 57700 106008 5.834873e+00 3.143952e-01 4 1 3.143952e-01 4 1.133013 5.05e-01
1116 28366 37167 4.258025e+00 1.004938e+00 10 1 1.004938e+00 10 1.132767 5.05e-01
1117 41094 55871 5.145791e-01 2.942264e+01 96 1 2.942264e+01 96 1.132376 5.06e-01
1118 73194 147337 3.482306e-01 1.261863e+02 319 1 1.261863e+02 319 1.132264 5.07e-01
1119 8706 11659 4.007288e-01 4.204761e+01 117 1 4.204761e+01 117 1.132066 5.07e-01
1120 48718 81269 5.841548e-01 2.125186e+01 56 1 2.125186e+01 56 1.131456 5.09e-01
1121 73236 147777 3.522203e-01 1.676411e+01 28 1 1.676411e+01 28 1.131431 5.09e-01
1122 46255 72761 1.370693e+00 2.205276e+00 9 1 2.205276e+00 9 1.131031 5.10e-01
1123 29379 38542 8.990483e-01 5.494390e+00 23 1 5.494390e+00 23 1.129667 5.13e-01
1124 41435 56596 1.771455e+00 2.097110e+00 19 1 2.097110e+00 19 1.129503 5.14e-01
1125 48669 81035 5.166041e-01 1.093083e+01 28 1 1.093083e+01 28 1.128697 5.16e-01
1126 48193 79771 3.460800e-01 1.477152e+01 16 1 1.477152e+01 16 1.128231 5.17e-01
1127 75149 158168 9.483603e-01 1.313626e+01 43 1 1.313626e+01 43 1.128202 5.17e-01
1128 63784 113055 6.422023e-01 3.408209e+00 4 1 3.408209e+00 4 1.128163 5.18e-01
1129 70095 134797 3.172675e+00 5.456880e-01 2 1 5.456880e-01 2 1.127735 5.19e-01
1130 75815 161194 5.998314e-01 3.026300e+01 82 1 3.026300e+01 82 1.125350 5.25e-01
1131 67721 125235 4.818978e-01 3.874470e+01 133 1 3.874470e+01 133 1.124676 5.27e-01
1132 71525 138208 7.303177e-01 1.558432e+00 2 1 1.558432e+00 2 1.124439 5.28e-01
1133 46625 74780 1.550917e+00 3.788799e+00 19 1 3.788799e+00 19 1.124010 5.29e-01
1134 36970 47728 5.284429e-01 7.988243e+00 25 1 7.988243e+00 25 1.122879 5.32e-01
1135 67760 125363 1.547298e+00 2.256090e+00 8 1 2.256090e+00 8 1.122362 5.33e-01
1136 1389 1967 1.187639e+00 1.794255e+00 4 1 1.794255e+00 4 1.122358 5.33e-01
1137 59775 108281 2.686974e+01 4.837929e-02 2 1 4.837929e-02 2 1.121702 5.35e-01
1138 74539 155426 4.309802e-01 1.397947e+01 24 1 1.397947e+01 24 1.121282 5.36e-01
1139 47488 77622 2.777746e-01 6.956644e+01 158 1 6.956644e+01 158 1.119506 5.41e-01
1140 43548 64590 6.812964e-01 1.386521e+01 44 1 1.386521e+01 44 1.119247 5.42e-01
1141 46582 74660 2.293065e-01 1.012540e+02 167 1 1.012540e+02 167 1.119202 5.42e-01
1142 74652 156440 3.332967e-01 4.353150e+01 129 1 4.353150e+01 129 1.118937 5.43e-01
1143 54149 97889 3.876257e+00 4.758656e-01 3 1 4.758656e-01 3 1.118080 5.45e-01
1144 69478 132780 3.335008e-01 5.803480e+01 93 1 5.803480e+01 93 1.117990 5.45e-01
1145 64162 114599 1.370704e+00 5.200345e+00 29 1 5.200345e+00 29 1.117549 5.47e-01
1146 1597 2296 5.229187e+00 4.453764e-01 4 1 4.453764e-01 4 1.117468 5.47e-01
1147 47655 78293 3.103629e-01 5.547578e+01 63 1 5.547578e+01 63 1.115964 5.51e-01
1148 38952 51219 1.170487e+00 7.869306e+00 44 1 7.869306e+00 44 1.115920 5.51e-01
1149 40929 55491 2.945502e+00 1.505810e+00 7 1 1.505810e+00 7 1.115655 5.52e-01
1150 6554 8351 3.772172e-01 4.458900e+01 86 1 4.458900e+01 86 1.114469 5.55e-01
1151 69197 131346 5.834811e-01 4.907005e+01 113 1 4.907005e+01 113 1.114255 5.56e-01
1152 45501 70526 6.502530e-01 1.397336e+01 26 1 1.397336e+01 26 1.113648 5.58e-01
1153 51294 91162 3.417446e-01 1.968097e+01 44 1 1.968097e+01 44 1.113460 5.58e-01
1154 1120 1629 2.390029e+00 2.762139e+00 29 1 2.762139e+00 29 1.109976 5.69e-01
1155 43761 65544 1.346086e+00 2.057531e+00 5 1 2.057531e+00 5 1.109442 5.70e-01
1156 1404 1998 2.226752e+00 5.408109e+00 65 1 5.408109e+00 65 1.108942 5.72e-01
1157 49768 85801 3.363187e-01 8.698029e+01 178 1 8.698029e+01 178 1.108716 5.72e-01
1158 77441 164215 5.500500e-01 1.005721e+01 32 1 1.005721e+01 32 1.108423 5.73e-01
1159 53181 95936 7.123848e-01 1.267800e+01 41 1 1.267800e+01 41 1.108199 5.74e-01
1160 68233 127329 2.339467e+00 1.523950e+00 14 1 1.523950e+00 14 1.107957 5.74e-01
1161 52550 94167 4.400146e-01 1.851036e+01 33 1 1.851036e+01 33 1.107742 5.75e-01
1162 1130 1657 1.903857e+01 6.503524e-02 2 1 6.503524e-02 2 1.107587 5.76e-01
1163 72465 143929 3.190981e-01 2.528529e+01 74 1 2.528529e+01 74 1.107393 5.76e-01
1164 73567 149446 6.175550e-01 2.265177e+01 58 1 2.265177e+01 58 1.107244 5.77e-01
1165 46835 75455 3.274264e-01 2.638162e+01 50 1 2.638162e+01 50 1.106815 5.78e-01
1166 71833 139942 1.298337e-01 4.950486e+02 762 1 4.950486e+02 762 1.106604 5.78e-01
1167 47501 77673 2.295375e-01 1.101217e+02 210 1 1.101217e+02 210 1.104890 5.84e-01
1168 47937 79274 1.054434e+00 3.242100e+00 17 1 3.242100e+00 17 1.104082 5.86e-01
1169 43153 63263 2.977349e-01 1.608208e+01 23 1 1.608208e+01 23 1.103994 5.86e-01
1170 46459 73818 3.359485e-01 6.670767e+01 125 1 6.670767e+01 125 1.102584 5.91e-01
1171 70219 135328 7.605919e-01 1.052237e+01 38 1 1.052237e+01 38 1.102325 5.91e-01
1172 45503 70530 9.174724e-01 2.333160e+00 5 1 2.333160e+00 5 1.101808 5.93e-01
1173 25670 32838 1.906396e+00 1.006103e+00 4 1 1.006103e+00 4 1.101785 5.93e-01
1174 67479 124712 5.178373e-01 1.697154e+01 27 1 1.697154e+01 27 1.101516 5.94e-01
1175 52393 93640 7.894970e-01 3.254004e+00 8 1 3.254004e+00 8 1.100581 5.97e-01
1176 27934 36404 6.126071e-01 9.611633e+00 27 1 9.611633e+00 27 1.100576 5.97e-01
1177 64455 116386 4.621735e-01 7.394422e+00 15 1 7.394422e+00 15 1.099101 6.01e-01
1178 64312 115540 3.736607e-01 9.754453e+00 18 1 9.754453e+00 18 1.098734 6.02e-01
1179 13063 17715 1.869347e+00 1.360496e+00 9 1 1.360496e+00 9 1.097509 6.06e-01
1180 72657 144458 7.922573e-01 7.952541e+00 32 1 7.952541e+00 32 1.095812 6.12e-01
1181 40928 55489 8.682125e-01 4.505014e+00 10 1 4.505014e+00 10 1.094568 6.16e-01
1182 48408 80255 6.205921e-01 9.110318e+00 30 1 9.110318e+00 30 1.094422 6.16e-01
1183 68724 129419 6.696667e-01 7.574748e+00 16 1 7.574748e+00 16 1.094326 6.16e-01
1184 65769 121473 2.232709e-01 1.824650e+02 255 1 1.824650e+02 255 1.093538 6.19e-01
1185 72277 142481 1.896162e-01 3.656790e+01 62 1 3.656790e+01 62 1.092363 6.23e-01
1186 73837 150694 6.384572e-01 1.181242e+01 29 1 1.181242e+01 29 1.092108 6.23e-01
1187 48496 80492 2.546302e+00 1.516299e+00 5 1 1.516299e+00 5 1.091957 6.24e-01
1188 46252 72742 3.110611e+00 1.412212e+00 14 1 1.412212e+00 14 1.091786 6.24e-01
1189 45518 70562 3.732975e-01 3.654044e+01 93 1 3.654044e+01 93 1.091668 6.25e-01
1190 29328 38471 9.316378e-01 5.973583e+00 25 1 5.973583e+00 25 1.090150 6.30e-01
1191 10786 14564 3.530930e+00 1.285441e+00 23 1 1.285441e+00 23 1.090123 6.30e-01
1192 43597 64888 8.396649e+00 5.902974e-01 8 1 5.902974e-01 8 1.089423 6.32e-01
1193 68291 127644 1.201345e+00 5.151606e+00 23 1 5.151606e+00 23 1.088881 6.34e-01
1194 49691 85435 5.080654e-01 4.720012e+00 5 1 4.720012e+00 5 1.087562 6.38e-01
1195 41822 57866 8.738565e-01 4.885751e+00 22 1 4.885751e+00 22 1.087499 6.38e-01
1196 68313 127707 1.380189e+00 9.305771e-01 2 1 9.305771e-01 2 1.087073 6.40e-01
1197 71869 140219 2.116348e+00 1.496449e+00 6 1 1.496449e+00 6 1.086751 6.41e-01
1198 67265 124416 4.244605e-01 2.008569e+01 35 1 2.008569e+01 35 1.085048 6.46e-01
1199 52567 94222 3.066989e-01 2.084221e+01 78 1 2.084221e+01 78 1.084837 6.47e-01
1200 3061 4251 1.507600e+00 1.050447e+01 66 1 1.050447e+01 66 1.083910 6.50e-01
1201 67748 125327 7.426819e-01 6.060244e+00 20 1 6.060244e+00 20 1.083864 6.50e-01
1202 10789 14584 7.286743e-01 1.766268e+01 54 1 1.766268e+01 54 1.083682 6.51e-01
1203 68945 130050 7.579725e-01 1.205736e+01 40 1 1.205736e+01 40 1.083287 6.52e-01
1204 71469 137971 2.606783e-01 3.347698e+01 47 1 3.347698e+01 47 1.081377 6.59e-01
1205 7758 10089 2.422242e+00 1.104756e+00 4 1 1.104756e+00 4 1.080090 6.63e-01
1207 58404 106832 9.378589e-01 2.131115e+00 2 1 2.131115e+00 2 1.079650 6.65e-01
1208 55279 100261 6.321103e-01 1.389916e+01 32 1 1.389916e+01 32 1.079522 6.65e-01
1209 75731 160934 2.250761e-01 3.073120e+02 575 1 3.073120e+02 575 1.079294 6.66e-01
1210 41298 56343 1.877654e+00 1.376767e+00 4 1 1.376767e+00 4 1.078979 6.67e-01
1211 3316 4530 4.759201e+00 6.246568e-01 7 1 6.246568e-01 7 1.078435 6.69e-01
1212 51292 91155 9.899241e-01 7.047251e+00 23 1 7.047251e+00 23 1.078392 6.69e-01
1213 42188 59517 3.947999e-01 1.681874e+01 20 1 1.681874e+01 20 1.078130 6.70e-01
1214 42117 59142 4.630981e-01 2.538950e+01 61 1 2.538950e+01 61 1.077079 6.74e-01
1215 36690 47097 2.569967e-01 3.573553e+01 80 1 3.573553e+01 80 1.076822 6.74e-01
1216 64202 114925 4.192714e+00 4.112428e-01 6 1 4.112428e-01 6 1.076667 6.75e-01
1218 39600 52362 2.101607e-01 1.220568e+02 383 1 1.220568e+02 383 1.075809 6.78e-01
1219 12311 16667 4.770156e-01 4.406579e+01 84 1 4.406579e+01 84 1.075296 6.80e-01
1220 52746 94788 1.043904e+00 6.155320e+00 27 1 6.155320e+00 27 1.074214 6.84e-01
1221 49661 85333 1.022080e+00 1.633905e+00 5 1 1.633905e+00 5 1.072663 6.89e-01
1222 74444 154723 4.033160e+00 3.249841e-01 2 1 3.249841e-01 2 1.072272 6.90e-01
1223 42715 61958 2.040389e+00 7.294599e-01 3 1 7.294599e-01 3 1.071629 6.93e-01
1225 56601 103881 1.116494e+00 2.675876e+00 5 1 2.675876e+00 5 1.071272 6.94e-01
1226 44645 67255 9.358368e-01 6.092973e+00 31 1 6.092973e+00 31 1.071190 6.94e-01
1227 64494 116689 2.712613e+00 1.276600e+00 6 1 1.276600e+00 6 1.071116 6.94e-01
1228 25435 32370 7.216841e-01 5.956181e+00 12 1 5.956181e+00 12 1.069444 7.00e-01
1229 48188 79750 4.224063e-01 2.095725e+01 31 1 2.095725e+01 31 1.068686 7.03e-01
1230 10758 14511 5.618054e+00 5.109397e-01 9 1 5.109397e-01 9 1.068617 7.03e-01
1231 48998 82856 7.343109e-01 2.699081e+01 116 1 2.699081e+01 116 1.067826 7.06e-01
1232 43386 64013 4.289937e-01 2.398944e+01 70 1 2.398944e+01 70 1.067818 7.06e-01
1233 338 465 4.073545e+00 1.305335e+00 17 1 1.305335e+00 17 1.067627 7.07e-01
1234 69940 133940 6.071781e+00 4.138368e-01 5 1 4.138368e-01 5 1.067395 7.08e-01
1235 47368 77142 4.692442e-01 3.024285e+01 68 1 3.024285e+01 68 1.066902 7.10e-01
1236 69391 132483 1.694233e+00 3.180558e+00 12 1 3.180558e+00 12 1.066181 7.12e-01
1237 76881 163251 4.749054e-01 3.068565e+01 70 1 3.068565e+01 70 1.066170 7.12e-01
1238 40008 53336 5.756615e-01 1.441663e+01 50 1 1.441663e+01 50 1.065941 7.13e-01
1239 43451 64231 9.730848e+00 4.629470e-01 13 1 4.629470e-01 13 1.065596 7.14e-01
1240 75910 161821 3.832308e+00 5.157364e-01 4 1 5.157364e-01 4 1.065475 7.15e-01
1241 43253 63697 1.502679e+00 1.491080e+00 3 1 1.491080e+00 3 1.065359 7.15e-01
1242 65452 120126 2.019992e-01 8.078982e+01 137 1 8.078982e+01 137 1.065019 7.17e-01
1243 68251 127516 3.657658e-01 9.849244e+00 12 1 9.849244e+00 12 1.064232 7.19e-01
1244 860 1255 7.716256e-01 1.002246e+01 37 1 1.002246e+01 37 1.064180 7.20e-01
1245 9319 12771 1.300711e+00 1.940338e+00 7 1 1.940338e+00 7 1.063752 7.21e-01
1246 49604 85099 7.838051e-01 7.693082e+00 26 1 7.693082e+00 26 1.063550 7.22e-01
1247 58542 106972 7.026678e-01 2.597372e+00 3 1 2.597372e+00 3 1.062326 7.27e-01
1248 41083 55819 8.925415e-01 1.076152e+01 35 1 1.076152e+01 35 1.062246 7.27e-01
1249 50668 88834 6.527334e-01 1.022079e+01 28 1 1.022079e+01 28 1.061649 7.29e-01
1250 73258 148046 7.999526e-01 1.737847e+01 67 1 1.737847e+01 67 1.061210 7.31e-01
1251 21610 27290 7.041559e-01 6.748399e+00 17 1 6.748399e+00 17 1.060985 7.32e-01
1252 1392 1970 1.878263e+00 3.006427e+00 30 1 3.006427e+00 30 1.060717 7.33e-01
1253 75820 161208 2.952785e-01 7.281240e+01 159 1 7.281240e+01 159 1.060436 7.34e-01
1254 54382 98401 3.668440e-01 1.879062e+01 30 1 1.879062e+01 30 1.060362 7.34e-01
1255 67871 125676 8.575271e-01 8.183029e+00 22 1 8.183029e+00 22 1.060277 7.34e-01
1256 22804 29229 1.351050e+00 1.658532e+00 4 1 1.658532e+00 4 1.059060 7.39e-01
1257 45562 70716 1.650156e-01 1.963322e+02 250 1 1.963322e+02 250 1.058875 7.40e-01
1258 56621 104058 2.259087e-01 1.702954e+02 344 1 1.702954e+02 344 1.058431 7.41e-01
1259 29753 38971 2.331789e+00 1.100635e+00 10 1 1.100635e+00 10 1.057979 7.43e-01
1260 49246 83771 6.905761e-01 9.552015e+00 26 1 9.552015e+00 26 1.057733 7.44e-01
1261 43189 63445 6.283972e-01 5.620663e+00 11 1 5.620663e+00 11 1.057092 7.46e-01
1262 32001 41464 1.316513e+01 1.827881e-01 3 1 1.827881e-01 3 1.056746 7.48e-01
1263 43445 64209 5.728000e-01 2.205951e+01 49 1 2.205951e+01 49 1.056195 7.50e-01
1264 38995 51282 3.758313e-01 5.303567e+01 134 1 5.303567e+01 134 1.055243 7.53e-01
1265 65792 121515 3.087480e-01 9.477033e+01 193 1 9.477033e+01 193 1.055166 7.54e-01
1266 55519 100970 7.825419e-01 1.895042e+01 66 1 1.895042e+01 66 1.054713 7.56e-01
1267 75262 158474 4.597784e-01 2.390022e+01 47 1 2.390022e+01 47 1.054698 7.56e-01
1268 4948 6240 8.657613e+00 3.199289e-01 5 1 3.199289e-01 5 1.053805 7.59e-01
1269 74638 156274 4.639772e-01 1.624494e+01 32 1 1.624494e+01 32 1.053360 7.61e-01
1270 25772 33016 3.141040e-01 3.918701e+01 108 1 3.918701e+01 108 1.053331 7.61e-01
1271 48616 80894 1.267826e+00 2.961672e+00 14 1 2.961672e+00 14 1.052978 7.62e-01
1272 56316 102756 2.493022e-01 8.745007e+01 140 1 8.745007e+01 140 1.052737 7.63e-01
1273 50267 87889 4.781087e-01 2.078714e+01 37 1 2.078714e+01 37 1.052387 7.65e-01
1274 37837 49205 1.180507e+00 1.376266e+00 5 1 1.376266e+00 5 1.052131 7.66e-01
1275 28184 36810 6.327505e-01 1.508354e+01 30 1 1.508354e+01 30 1.051741 7.67e-01
1276 49025 82974 3.652792e-01 3.235689e+01 94 1 3.235689e+01 94 1.051457 7.68e-01
1277 75697 160637 2.760629e-01 3.987302e+01 48 1 3.987302e+01 48 1.050979 7.70e-01
1278 5834 7219 2.759283e+00 5.437599e-01 3 1 5.437599e-01 3 1.050666 7.71e-01
1279 60929 109817 5.470862e-01 2.487826e+01 74 1 2.487826e+01 74 1.050052 7.74e-01
1280 27402 35453 9.211695e-01 2.878735e+00 7 1 2.878735e+00 7 1.049797 7.75e-01
1281 74353 154333 5.708474e-01 3.245186e+01 92 1 3.245186e+01 92 1.049791 7.75e-01
1282 42185 59510 3.220870e-01 4.618988e+01 70 1 4.618988e+01 70 1.049732 7.75e-01
1283 30568 39845 4.628644e+00 6.673116e-01 9 1 6.673116e-01 9 1.049556 7.76e-01
1284 44542 66917 5.038508e-01 3.614296e+01 131 1 3.614296e+01 131 1.049041 7.78e-01
1285 43407 64052 4.529430e-01 1.175528e+01 15 1 1.175528e+01 15 1.048997 7.78e-01
1286 8693 11616 1.381556e+00 5.072047e+00 29 1 5.072047e+00 29 1.048848 7.79e-01
1287 52651 94474 7.342688e-01 9.174679e+00 30 1 9.174679e+00 30 1.048523 7.80e-01
1288 39628 52493 1.033114e+00 2.925600e+00 16 1 2.925600e+00 16 1.047910 7.82e-01
1289 67948 126229 1.264782e+00 3.785011e+00 17 1 3.785011e+00 17 1.047753 7.83e-01
1290 70184 135232 1.182304e+00 2.069426e+00 7 1 2.069426e+00 7 1.047689 7.83e-01
1291 47085 76235 3.271564e+00 3.792717e-01 3 1 3.792717e-01 3 1.047467 7.84e-01
1292 56600 103879 1.010931e+00 7.692270e+00 36 1 7.692270e+00 36 1.046370 7.89e-01
1293 45521 70568 6.223546e-01 5.265459e+00 9 1 5.265459e+00 9 1.045914 7.90e-01
1294 71961 140508 6.473848e-01 5.665741e+00 7 1 5.665741e+00 7 1.045866 7.91e-01
1295 69648 133079 2.434673e+00 1.908704e+00 18 1 1.908704e+00 18 1.045771 7.91e-01
